Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Production,,,,,,,,,,,,,
,,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017
Kansas,KS,0.6348,0.576,0.6359,0.6021,0.6150333333333333,0.6093666666666666,0.6284666666666666,0.62,0.5989666666666666,0.5565333333333333,0.5352,0.5369333333333334
Kentucky,KY,0.2704666666666667,0.2350666666666667,0.2632,0.2477,0.2559666666666667,0.2433333333333333,0.2425,0.2372,0.2435666666666667,0.2321666666666667,0.2347,0.2513
Louisiana,LA,5.405433333333334,4.695766666666667,5.9065,5.1625,5.4097,5.586633333333333,5.550233333333333,6.076966666666666,6.291866666666666,7.066,6.903533333333334,7.2421
Maine,ME,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,MD,0.0001,0.0001,0.0001,0.0001,6.666666666666667e-05,0.0001333333333333333,0.0001,0.0001,0.0001,6.666666666666667e-05,6.666666666666667e-05,6.666666666666667e-05
Massachusetts,MA,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,MI,0.2797333333333333,0.2762666666666667,0.2498333333333333,0.2709,0.2642333333333333,0.2777333333333333,0.2672666666666667,0.2765,0.2765,0.2633333333333333,0.2726333333333333,0.2584333333333333
Minnesota,MN,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,MS,0.1155666666666667,0.1056,0.1148333333333333,0.1135333333333333,0.1145,0.1052333333333333,0.1073,0.1084666666666667,0.1062666666666667,0.1042666666666667,0.0944,0.0912
Missouri,MO,0,0,0,0,0,0,0,0,0,0,0,0
Montana,MT,0.1296333333333333,0.1176666666666667,0.1299,0.1257666666666667,0.1321666666666667,0.1287666666666667,0.133,0.1340666666666667,0.1252333333333333,0.1288666666666667,0.1253333333333333,0.1259
Nebraska,NE,0.001266666666666667,0.001233333333333333,0.0014,0.001333333333333333,0.0012,0.001266666666666667,0.001266666666666667,0.001,0.0011,0.001366666666666667,0.001333333333333333,0.001366666666666667
Nevada,NV,0,0,0,0,0,0,0,0,0,0,0,0
New Hampshire,NH,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,NJ,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,NM,3.393666666666667,3.139233333333333,3.607133333333334,3.498766666666667,3.714166666666667,3.508866666666667,3.672833333333333,3.6287,3.631566666666667,3.8247,3.564533333333333,3.917166666666667
New York,NY,0.03226666666666667,0.02913333333333333,0.03226666666666667,0.03123333333333333,0.03226666666666667,0.03123333333333333,0.03226666666666667,0.03226666666666667,0.03123333333333333,0.03226666666666667,0.03123333333333333,0.03226666666666667
North Carolina,NC,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,ND,1.396633333333333,1.410566666666667,1.589166666666667,1.631033333333333,1.692333333333333,1.6157,1.7117,1.725633333333333,1.6161,1.7571,1.800333333333333,1.8555
Ohio,OH,4.4045,3.978266666666667,4.4045,4.411966666666666,4.559033333333334,4.411966666666666,5.310466666666667,5.310466666666667,5.139133333333334,5.7847,5.598066666666667,5.7847
Oklahoma,OK,6.464233333333333,5.9721,6.933166666666667,6.778733333333333,6.929633333333333,6.789666666666666,7.1001,7.2749,7.0548,7.547366666666667,7.333866666666666,7.618
Oregon,OR,0.002266666666666667,0.001833333333333333,0.002233333333333333,0.001766666666666667,0.002566666666666667,0.002466666666666666,0.001733333333333333,0.001066666666666667,0.001533333333333333,0.001533333333333333,0.001366666666666667,0.0017
Pennsylvania,PA,15.36393333333333,13.84516666666667,15.34403333333333,14.9192,15.27973333333333,14.78276666666667,15.23346666666667,15.006,14.78166666666667,14.92056666666667,15.792,16.86106666666667
Rhode Island,RI,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,SC,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,SD,0.001166666666666667,0.0011,0.0013,0.001266666666666667,0.001366666666666667,0.001366666666666667,0.0014,0.001433333333333333,0.001333333333333333,0.0014,0.001366666666666667,0.001366666666666667
Tennessee,TN,0.008433333333333333,0.007633333333333333,0.008433333333333333,0.008166666666666666,0.008433333333333333,0.008166666666666666,0.008433333333333333,0.008433333333333333,0.008166666666666666,0.008433333333333333,0.008166666666666666,0.008433333333333333
Texas,TX,18.7659,17.38296666666667,19.7391,19.43763333333333,20.01803333333333,19.7094,20.70023333333333,20.0997,19.78103333333333,20.772,20.51653333333334,20.92726666666667
Utah,UT,0.9234333333333333,0.8346333333333333,0.9180333333333334,0.8877333333333334,0.9184333333333333,0.8773333333333333,0.8826666666666667,0.8792,0.8458666666666667,0.8636,0.8230666666666666,0.8371333333333333
Vermont,VT,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,VA,0.3328,0.3007666666666667,0.3298,0.3183333333333334,0.3311333333333333,0.3163,0.3229666666666667,0.3208,0.3167333333333333,0.3225666666666667,0.3137666666666667,0.3224
Washington,WA,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,WV,4.132966666666666,3.745933333333333,4.2215,4.056833333333334,4.3984,4.337033333333333,4.536366666666667,4.785933333333333,4.648166666666667,4.8094,4.766333333333334,4.929466666666666
Wisconsin,WI,0,0,0,0,0,0,0,0,0,0,0,0
Wyoming,WY,4.1934,3.864533333333333,4.309566666666667,4.379366666666667,4.399633333333333,4.3694,4.486233333333334,4.494233333333334,4.356333333333334,4.586933333333334,4.614666666666666,4.7952
Gulf of Mexico,GOM,3.379033333333334,2.9486,3.3862,3.026733333333333,3.172366666666667,2.894366666666667,3.130333333333333,2.96,2.815866666666667,2.5511,2.600733333333333,2.478
Newfoundland and Labrador,NL,0,0,0,0,0,0,0,0,0,0,0,0
Prince Edward Island,PE,0,0,0,0,0,0,0,0,0,0,0,0
Nova Scotia,NS,0.191879950421,0.147175777985,0.1607022498103333,0.1280357991633334,0.126586954738,0.1191377896356667,0.108450384259,0.05993775685933335,0.09225141365333335,0.101303395273,0.08885508123866669,0.08700117720433334
New Brunswick,NB,0.009503185770000002,0.007951340136333335,0.008432914928666668,8.793360300000002e-05,0,0,0,0,0,0,0,0.009372874527000002
Quebec,QC,0.006266475799333334,0.005585608383333334,0.005579604884333334,0.006316975820333335,0.006911557652666668,0.007534979823333334,0.008300131656666668,0.008341214424333334,0.008009373960000002,0.008332268033666669,0.008584297276000002,0.009102952503333334
Ontario,ON,0.007279654542333335,0.007257406281333334,0.007261173182666667,0.007037631131666668,0.007262938917666668,0.007016206880333335,0.007257406281333334,0.007238924921666668,0.009145212427666667,0.009547211429333334,0.008684944171,0.008724261203666669
Manitoba,MB,0,0,0,0,0,0,0,0,0,0,0,0
Saskatchewan,SK,0.3061510212496668,0.2972930350486667,0.2494936468733334,0.2820216638963334,0.2620690938276667,0.2535311765243334,0.2537897978440001,0.272776393152,0.2672010260316667,0.2793894238740001,0.2673664165433334,0.2647736112693334
Alberta,AB,11.75351461603633,10.10587091339534,12.18464530231133,11.71055604922133,11.76593126455633,11.59527968659934,12.10297476135633,11.785181425242,11.611945517539,12.171277040342,12.12540489306133,12.33029195378633
British Columbia,BC,4.765386924535668,4.194555287393334,4.488052933917334,3.939760080040334,4.099994645507,3.225642814549334,3.629812257678001,3.841259612506334,3.823328338150001,4.092209637607668,4.578619247802334,4.915937257537001
Northwest Territories,NT,0.005158300513333334,0.002761844971333333,0.0008102369336666668,0.0005505561730000001,0.0006055293893333334,0.000258503604,0.0002114173373333334,0.0002333124513333334,0.0005964652830000001,0.000116185363,0.0007888126823333335,0.0008010551116666669
Yukon,YT,0,0,0,0,0,0,0,0,0,0,0,0
Nunavut,NU,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Aggregates,,,,,,,,,,,,,
,USA,78.51236666666668,71.51746666666668,81.03270000000002,78.50216666666667,80.98406666666666,78.98736666666669,82.62093333333334,82.6013,81.13353333333333,85.01036666666667,84.49943333333336,87.83303333333332
,Canada,17.04514012886767,14.76845121359467,17.10497806284167,16.07436668904933,16.26936198458867,15.20840115761634,16.11079615641267,15.97496863955701,15.81247734704467,16.66217516192267,17.078303692775,17.62600514314267
,Mexico,,,,,,,,,,,,
,Total,95.55750679553434,86.28591788026134,98.13767806284167,94.576533355716,97.25342865125532,94.19576782428304,98.73172948974603,98.57626863955699,96.946010680378,101.6725418285893,101.5777370261084,105.459038476476
